subsr,chnl_nm,in_dt,use_tms,pgm_nm,SMRY,ACTR_DISP
66705000,더무비,20240305233813,5,최후의 출격,"","브래드 존슨,대니 글로버,윌렘 데포,로잔나 아퀘트"
66033000,더무비,20240305224540,342,최후의 출격,"","브래드 존슨,대니 글로버,윌렘 데포,로잔나 아퀘트"
65696000,더무비,20240305221438,48,최후의 출격,"","브래드 존슨,대니 글로버,윌렘 데포,로잔나 아퀘트"
65104000,더무비,20240305192126,5,원 웨이 티켓,"",""
65696000,더무비,20240305190548,12,원 웨이 티켓,"",""
61702000,더무비,20240305043847,11,오아시스,사회에 적응하지 못하는 전과자 청년(설경구)과 뇌성마비 장애인 여성(문소리)의 사랑을 그린 멜로 드라마,"설경구,문소리,안내상,류승완,손병호,김진구"
66081000,스크린,20240305133323,10,노트르담 온 파이어,"",""
61782000,스크린,20240305110437,6760,노트르담 온 파이어,"",""
61532000,스크린,20240305210328,50,[한글자막]기억의 밤,"","강하늘,김무열"
65309000,스크린,20240305125810,127,노트르담 온 파이어,"",""
66365000,스크린,20240305130249,7,노트르담 온 파이어,"",""
66825000,스크린,20240305195857,3368,[한글자막]기억의 밤,"","강하늘,김무열"
64968000,스크린,20240305210834,11,[한글자막]기억의 밤,"","강하늘,김무열"
66961000,스크린,20240305211005,15,[한글자막]기억의 밤,"","강하늘,김무열"
63002000,스크린,20240305125509,32,노트르담 온 파이어,"",""
63754000,스크린,20240305133318,183,노트르담 온 파이어,"",""
62751000,스크린,20240305125934,5,노트르담 온 파이어,"",""
66961000,스크린,20240305143030,7139,노트르담 온 파이어,"",""
64143000,재능방송,20240309123731,535,엉덩이 탐정 사이언스 스페셜(1회),"",""
66543000,CNTV,20240309103550,0,희망더하기(28회),"",""
63009000,CNTV,20240309103801,15,희망더하기(28회),"",""
66011000,CNTV,20240309105207,14,희망더하기(28회),"",""
63009000,CNTV,20240309103852,15,희망더하기(28회),"",""
60341000,시네마천국,20240309181659,6,리미트리스 2부,동명의 SF 소설을 원작으로 한 영화로서 인간이 약을 먹고 뇌를 100% 활용할 수 있다는 흥미로운 설정의 작품,"로버트 드 니로,브래들리 쿠퍼"
60381000,시네마천국,20240309165030,7,리미트리스 1부,동명의 SF 소설을 원작으로 한 영화로서 인간이 약을 먹고 뇌를 100% 활용할 수 있다는 흥미로운 설정의 작품,"로버트 드 니로,브래들리 쿠퍼"
61931000,카툰네트워크,20240309094541,781,[음다] 틴 타이탄 GO! 어둠의 레...,"",""
65647000,투니버스,20240309185708,34,극장판 짱구는 못말려:수수께끼! ...,"",""
60743000,투니버스,20240309190109,105,극장판 짱구는 못말려:수수께끼! ...,"",""
64845000,채널MX,20240309164437,423,WWE MYnthly Special(87회),"",""
64897000,채널MX,20240309154321,5,WWE MYnthly Special(87회),"",""
62816000,채널MX,20240309145116,10,WWE MYnthly Special(87회),"",""
65179000,바둑TV,20240309162151,383,센코컵 월드바둑여자최강전 2024,"",""
66270000,바둑TV,20240309120316,3659,센코컵 월드바둑여자최강전 2024,"",""
63725000,바둑TV,20240309155815,60,센코컵 월드바둑여자최강전 2024,"",""
64073000,바둑TV,20240309053934,256,제25회 농심신라면배 세계바둑최강전,"",""
61443000,바둑TV,20240309112942,48,센코컵 월드바둑여자최강전 2024,"",""
64659000,바둑TV,20240309151158,35,센코컵 월드바둑여자최강전 2024,"",""
62567000,바둑TV,20240309051453,18,제25회 농심신라면배 세계바둑최강전,"",""
64897000,바둑TV,20240309154901,823,센코컵 월드바둑여자최강전 2024,"",""
65128000,바둑TV,20240309055650,7,제25회 농심신라면배 세계바둑최강전,"",""
64634000,씨네프,20240309213233,7,테이큰,"","리암 니슨,매기 그레이스"
66717000,씨네프,20240309222934,434,테이큰,"","리암 니슨,매기 그레이스"
65637000,TV조선,20240309082355,5,반지의 비밀일기 시즌3(3회),"",""
64374000,TV조선,20240309113859,8,소문난 건강법(36회),"",""
62017000,TV조선,20240309105916,38,소문난 건강법(36회),"",""
66797000,TV조선,20240309110648,5,소문난 건강법(36회),"",""
65076000,TV조선,20240309110748,14,소문난 건강법(36회),"",""
61393000,TV조선,20240309082407,8,반지의 비밀일기 시즌3(3회),"",""
62408000,TV조선,20240309082834,12,반지의 비밀일기 시즌3(3회),"",""
64386000,TV조선,20240309111807,44,소문난 건강법(36회),"",""
63732000,TV조선,20240309112931,8,소문난 건강법(36회),"",""
62483000,TV조선,20240309113553,102,소문난 건강법(36회),"",""
62482000,TV조선,20240309110136,370,소문난 건강법(36회),"",""
62581000,TV조선,20240309114251,48,소문난 건강법(36회),"",""
61251000,TV조선,20240309115712,0,소문난 건강법(36회),"",""
65213000,월드클래식무비,20240309092033,7,전사 씨야마,"","탄 타나콘,낫타눈 잔타라왓,티티마 말리완"
64316000,월드클래식무비,20240309084225,5,전사 씨야마,"","탄 타나콘,낫타눈 잔타라왓,티티마 말리완"
65884000,월드클래식무비,20240309081645,278,전사 씨야마,"","탄 타나콘,낫타눈 잔타라왓,티티마 말리완"
63900000,캐치온2,20240324162623,16,허셀프,세상의 냉혹한 현실 속에서 아이들을 지키기 위한 행복한 집 짓기가 시작된다.,해리엇 월터
65286000,캐치온2,20240324180708,5,허셀프,세상의 냉혹한 현실 속에서 아이들을 지키기 위한 행복한 집 짓기가 시작된다.,해리엇 월터
61660000,CBS,20240324171259,3,이찬수목사의 함께 울고 함께 웃...,"",""
62567000,더무비,20240324015516,5,더 이퀄라이저,낮에는 평범한 마트 직원이지만 밤이 되면 세상의  심판자로 나서는 이퀄라이저의 거친 활약을 그린 하드보일드 액션,"덴젤 워싱톤,클로이 그레이스 모레츠,마튼 초카스,데이빗 하버"
65504000,더무비,20240324014111,5,더 이퀄라이저,낮에는 평범한 마트 직원이지만 밤이 되면 세상의  심판자로 나서는 이퀄라이저의 거친 활약을 그린 하드보일드 액션,"덴젤 워싱톤,클로이 그레이스 모레츠,마튼 초카스,데이빗 하버"
62493000,더무비,20240324025358,5,더 이퀄라이저,낮에는 평범한 마트 직원이지만 밤이 되면 세상의  심판자로 나서는 이퀄라이저의 거친 활약을 그린 하드보일드 액션,"덴젤 워싱톤,클로이 그레이스 모레츠,마튼 초카스,데이빗 하버"
62052000,캐치온2,20240319180426,4,사일런트 나이트,"","키이라 나이틀리,매튜 구드"
65599000,인디필름,20240319022744,6,수치심에 대한 상식,"",""
67164000,인디필름,20240319004526,5,수치심에 대한 상식,"",""
65504000,인디필름,20240319003734,26,수치심에 대한 상식,"",""
61296000,월드클래식무비,20240319194617,24,가문의 부활 - 가문의 영광 3,"우리 이제 착하게 살아! 전직 조폭 가문, 사시미 칼 놓고 부엌칼 들다!! 그런 가문을 탐탁지 않게 바라보는 이가 있었으니..  우리 가문은 우리가 지킨다. 위기에 빠진 가문, 다시 한번 화려한 부활을 시작한다.","김원희,김수미,탁재훈"
66795000,월드클래식무비,20240316220533,311,아이스 로드,"주어진 시간은 단 30시간, 반드시 구해야 한다!","리암 니슨,로렌스 피시번,홀트 맥칼라니,앰버 미드썬더"
62403000,월드클래식무비,20240316205922,14,아이스 로드,"주어진 시간은 단 30시간, 반드시 구해야 한다!","리암 니슨,로렌스 피시번,홀트 맥칼라니,앰버 미드썬더"
67069000,GS SHOP,20240316150457,0,[오늘의 선택] 아스토니쉬 청소용...,"",""
67163000,인디필름,20240316011845,5,뽕,"나도향의 원작을 영화화한 작품. 원작이 갖고 있는 시대상의 반영과 해학적인 성 표현, 그리고 이미숙의 매력을 잘 살린 토속적인 영화다.","이미숙,이대근"
61242000,인디필름,20240316023514,735,뽕,"나도향의 원작을 영화화한 작품. 원작이 갖고 있는 시대상의 반영과 해학적인 성 표현, 그리고 이미숙의 매력을 잘 살린 토속적인 영화다.","이미숙,이대근"
63081000,인디필름,20240316014745,5,뽕,"나도향의 원작을 영화화한 작품. 원작이 갖고 있는 시대상의 반영과 해학적인 성 표현, 그리고 이미숙의 매력을 잘 살린 토속적인 영화다.","이미숙,이대근"
60538000,인디필름,20240316015759,24,뽕,"나도향의 원작을 영화화한 작품. 원작이 갖고 있는 시대상의 반영과 해학적인 성 표현, 그리고 이미숙의 매력을 잘 살린 토속적인 영화다.","이미숙,이대근"
61341000,인디필름,20240316022506,1376,뽕,"나도향의 원작을 영화화한 작품. 원작이 갖고 있는 시대상의 반영과 해학적인 성 표현, 그리고 이미숙의 매력을 잘 살린 토속적인 영화다.","이미숙,이대근"
62493000,인디필름,20240316025308,267,뽕,"나도향의 원작을 영화화한 작품. 원작이 갖고 있는 시대상의 반영과 해학적인 성 표현, 그리고 이미숙의 매력을 잘 살린 토속적인 영화다.","이미숙,이대근"
64159000,인디필름,20240316023252,10,뽕,"나도향의 원작을 영화화한 작품. 원작이 갖고 있는 시대상의 반영과 해학적인 성 표현, 그리고 이미숙의 매력을 잘 살린 토속적인 영화다.","이미숙,이대근"
63900000,씨네프,20240316011445,2,당신은 몇번째인가요?,결혼상대를 만나기 위해 19명의 엑스 보이프렌드를 찾아 나선 주인공의 좌충우돌 사랑 만들기,"안나 패리스,크리스 에반스"
63081000,씨네프,20240316015032,8,당신은 몇번째인가요?,결혼상대를 만나기 위해 19명의 엑스 보이프렌드를 찾아 나선 주인공의 좌충우돌 사랑 만들기,"안나 패리스,크리스 에반스"
65557000,TV조선,20240316112815,6,소문난 건강법(37회),"",""
60973000,TV조선,20240316111024,15,소문난 건강법(37회),"",""
62593000,TV조선,20240316115052,6,소문난 건강법(37회),"",""
66031000,TV조선,20240316111613,6,소문난 건강법(37회),"",""
66855000,TV조선,20240316105334,8,소문난 건강법(37회),"",""
63066000,TV조선,20240316112026,18,소문난 건강법(37회),"",""
60784000,TV조선,20240316114823,9,소문난 건강법(37회),"",""
60874000,TV조선,20240316105458,26,소문난 건강법(37회),"",""
59889000,TV조선,20240316115732,247,소문난 건강법(37회),"",""
67163000,TV조선,20240316105944,25,소문난 건강법(37회),"",""
65436000,TV조선,20240316113357,5,소문난 건강법(37회),"",""
62441000,TV조선,20240316115403,7,소문난 건강법(37회),"",""
60291000,TV조선,20240316112334,10,소문난 건강법(37회),"",""
66812000,채널액션,20240316211836,569,황야의 들개들,"",스티븐 보이드
65059000,채널액션,20240316213606,6,황야의 들개들,"",스티븐 보이드
64701000,채널액션,20240316212410,73,황야의 들개들,"",스티븐 보이드
66812000,채널액션,20240316213002,825,황야의 들개들,"",스티븐 보이드
62020000,채널액션,20240316215143,6,황야의 들개들,"",스티븐 보이드
